"token","referral","creationDate","lastUpdate","status","P1","S4","F2","A1","R3","P3","S1","D1","F1","A4","A2","D4","S2","A3","R2","D2","F3","R1","P2","S3","D3","F4","P4","R4","age","gender","countryOfOrigin_value","countryOfOrigin_label","hexadType_philanthropist","hexadType_socializer","hexadType_freeSpirit","hexadType_achiever","hexadType_player","hexadType_disruptor","hexadType_percentage_philanthropist","hexadType_percentage_socializer","hexadType_percentage_freeSpirit","hexadType_percentage_achiever","hexadType_percentage_player","hexadType_percentage_disruptor"
"6739e492-5f64-4c20-b084-29bfc7bbe2f3","prolific","2022-01-17T07:00:11.416Z","2022-01-17T07:02:13.436Z","final",6,6,3,5,7,5,5,2,5,6,6,1,5,4,7,5,7,7,4,5,1,5,6,5,65,"male","au","Australia",21,21,20,21,26,9,75.0,75.0,71.43,75.0,92.86,32.14
"8d697533-f766-428d-92e8-41e5c2bdb875","prolific","2022-01-17T07:00:13.923Z","2022-01-17T07:02:03.705Z","final",5,2,4,5,5,6,5,2,3,5,3,4,5,5,5,3,4,5,5,5,3,5,6,5,53,"female","gb","United Kingdom of Great Britain and Northern Ireland",22,17,16,18,20,12,78.57,60.71,57.14,64.29,71.43,42.86
"7bf02232-20f8-4391-9518-cefa7b134c63","prolific","2022-01-17T07:00:14.643Z","2022-01-17T07:01:30.026Z","final",7,5,6,7,7,7,5,3,6,7,6,3,4,5,6,4,6,3,6,5,4,4,5,6,42,"female","gb","United Kingdom of Great Britain and Northern Ireland",25,19,22,25,22,14,89.29,67.86,78.57,89.29,78.57,50.0
"8f504002-f7a2-4973-831f-d28b5bb25bba","prolific","2022-01-17T07:00:17.049Z","2022-01-17T07:01:38.985Z","final",7,6,6,5,6,7,7,2,6,6,6,4,6,7,7,4,7,7,7,6,3,6,6,6,20,"male","gb","United Kingdom of Great Britain and Northern Ireland",27,25,25,24,26,13,96.43,89.29,89.29,85.71,92.86,46.43
"96eee4cb-366d-446a-81a6-f697c9164b2d","prolific","2022-01-17T07:00:19.918Z","2022-01-17T07:01:37.372Z","final",7,6,7,6,6,6,4,1,6,7,7,1,6,6,6,7,5,6,7,6,1,5,7,6,44,"female","us","United States of America",27,22,23,26,24,10,96.43,78.57,82.14,92.86,85.71,35.71
"64b4d5fc-f0ab-4419-a84b-39ed393eb487","prolific","2022-01-17T07:00:34.192Z","2022-01-17T07:01:52.038Z","final",7,5,4,5,6,6,6,2,5,5,5,2,6,5,5,5,5,6,6,6,3,5,7,5,31,"female","gb","United Kingdom of Great Britain and Northern Ireland",26,23,19,20,22,12,92.86,82.14,67.86,71.43,78.57,42.86
"c54c5e46-6df8-4282-b087-d0a889389b3a","prolific","2022-01-17T07:00:39.549Z","2022-01-17T07:01:53.043Z","final",7,5,4,6,5,6,5,3,4,5,6,2,5,6,7,4,5,6,5,5,3,4,6,7,37,"female","gb","United Kingdom of Great Britain and Northern Ireland",24,20,17,23,25,12,85.71,71.43,60.71,82.14,89.29,42.86
"64e949ad-f239-4231-b887-ea19b683e499","prolific","2022-01-17T07:00:56.301Z","2022-01-17T07:01:57.134Z","final",6,5,6,6,6,6,5,4,5,6,6,4,7,6,5,7,6,5,4,2,4,5,4,5,32,,"gb","United Kingdom of Great Britain and Northern Ireland",20,19,22,24,21,19,71.43,67.86,78.57,85.71,75.0,67.86
"3885f469-179e-4b52-ac30-d473c6afd9d3","prolific","2022-01-17T07:01:04.591Z","2022-01-17T07:03:02.191Z","final",7,6,6,5,6,6,6,3,6,7,5,2,6,5,6,5,6,7,6,6,3,6,6,6,25,,"gb","United Kingdom of Great Britain and Northern Ireland",25,24,24,22,25,13,89.29,85.71,85.71,78.57,89.29,46.43
"6184a958-9507-40e2-8bb7-05aa6bdb7c48","prolific","2022-01-17T07:01:05.326Z","2022-01-17T07:02:50.380Z","final",6,4,6,7,5,6,5,4,3,6,5,4,5,5,6,6,5,7,6,5,3,6,5,5,34,"male","gb","United Kingdom of Great Britain and Northern Ireland",23,19,20,23,23,17,82.14,67.86,71.43,82.14,82.14,60.71
"e89464b6-ac2a-4690-96c5-1119daa0acab","prolific","2022-01-17T07:01:25.509Z","2022-01-17T07:02:26.056Z","final",6,7,7,7,7,7,6,6,5,7,7,6,7,6,6,6,7,6,6,7,4,6,6,7,33,"male","au","Australia",25,27,25,27,26,22,89.29,96.43,89.29,96.43,92.86,78.57
"a2fef50a-d0cc-43b1-862b-10935fa962f2","prolific","2022-01-17T07:01:28.406Z","2022-01-17T07:03:32.457Z","final",7,7,7,7,5,7,6,2,6,7,7,4,7,5,6,7,7,6,7,5,5,6,7,6,47,"male","gb","United Kingdom of Great Britain and Northern Ireland",28,25,26,26,23,18,100.0,89.29,92.86,92.86,82.14,64.29
"e15a7d26-2cad-4d95-a155-4d5233404045","prolific","2022-01-17T07:01:30.622Z","2022-01-17T07:02:48.886Z","final",6,5,7,7,5,6,5,6,7,7,7,6,5,7,6,7,6,5,4,5,5,7,4,5,30,"male","us","United States of America",20,20,27,28,21,24,71.43,71.43,96.43,100.0,75.0,85.71
"d1f6658f-fe4c-4f67-ac2a-fdd51d7eb180","prolific","2022-01-17T07:01:37.026Z","2022-01-17T07:03:25.901Z","final",7,5,4,6,7,7,6,2,5,6,6,1,5,6,6,1,7,6,6,6,1,6,7,6,55,"female","gb","United Kingdom of Great Britain and Northern Ireland",27,22,22,24,25,5,96.43,78.57,78.57,85.71,89.29,17.86
"83e94f50-c675-4d01-a46f-1e05802df8b9","prolific","2022-01-17T07:01:42.550Z","2022-01-17T07:04:06.349Z","final",6,5,5,6,5,5,5,3,5,6,5,5,6,6,5,3,6,6,6,6,3,5,6,5,56,,"gb","United Kingdom of Great Britain and Northern Ireland",23,22,21,23,21,14,82.14,78.57,75.0,82.14,75.0,50.0
"e447c10f-0c17-4972-b698-74afc173bdf0","prolific","2022-01-17T07:01:44.246Z","2022-01-17T07:03:19.592Z","final",6,4,4,3,4,6,4,3,3,2,5,2,3,5,5,2,5,6,6,4,2,5,6,5,40,"female","gb","United Kingdom of Great Britain and Northern Ireland",24,15,17,15,20,9,85.71,53.57,60.71,53.57,71.43,32.14
"1790b635-8812-4853-af8c-d6342712de51","prolific","2022-01-17T07:01:51.302Z","2022-01-17T07:03:13.832Z","final",7,2,6,6,7,7,4,3,7,7,7,3,4,5,6,6,7,7,6,5,5,5,5,6,41,,"gb","United Kingdom of Great Britain and Northern Ireland",25,15,25,25,26,17,89.29,53.57,89.29,89.29,92.86,60.71
"a56d7d31-23d4-4c59-9ea2-9b41f0d607fd","prolific","2022-01-17T07:01:59.222Z","2022-01-17T07:03:13.175Z","final",6,6,5,5,6,6,6,5,5,5,5,3,5,5,6,5,5,6,6,6,3,5,6,6,37,"female","gb","United Kingdom of Great Britain and Northern Ireland",24,23,20,20,24,16,85.71,82.14,71.43,71.43,85.71,57.14
"51cd3120-f27d-4dbf-9950-15ce4171c7c7","prolific","2022-01-17T07:02:06.438Z","2022-01-17T07:03:11.708Z","final",7,7,6,6,3,6,7,3,5,5,5,3,7,7,6,5,6,4,7,5,4,5,6,6,33,"female","gb","United Kingdom of Great Britain and Northern Ireland",26,26,22,23,19,15,92.86,92.86,78.57,82.14,67.86,53.57
"ae511793-1f32-4e0a-ab2c-f0f6c2cd688f","prolific","2022-01-17T07:02:08.302Z","2022-01-17T07:03:15.184Z","final",6,5,6,5,6,6,5,3,3,4,5,1,5,6,6,3,5,7,6,6,2,4,6,7,36,"female","gb","United Kingdom of Great Britain and Northern Ireland",24,21,18,20,26,9,85.71,75.0,64.29,71.43,92.86,32.14
"1d68a245-0483-40f3-9438-b55504e64b38","prolific","2022-01-17T07:02:11.446Z","2022-01-17T07:03:05.880Z","final",6,6,6,6,5,6,6,6,4,6,6,2,6,6,7,5,5,6,5,5,3,4,6,6,31,"male","gb","United Kingdom of Great Britain and Northern Ireland",23,23,19,24,24,16,82.14,82.14,67.86,85.71,85.71,57.14
"6b6dda07-13dc-47f5-8183-21147274d077","prolific","2022-01-17T07:02:15.575Z","2022-01-17T07:03:32.338Z","final",7,2,6,7,7,6,5,1,7,7,7,4,4,6,6,5,7,7,6,5,4,3,6,6,,,,,25,16,23,27,26,14,89.29,57.14,82.14,96.43,92.86,50.0
"4dc01cd2-b505-46bb-a57c-759e99868615","prolific","2022-01-17T07:02:33.193Z","2022-01-17T07:05:51.028Z","final",7,2,5,5,5,5,3,2,3,5,5,1,5,5,6,2,5,7,5,5,1,4,5,6,31,"female","gb","United Kingdom of Great Britain and Northern Ireland",22,15,17,20,24,6,78.57,53.57,60.71,71.43,85.71,21.43
"94d8c2a5-80e5-4be0-b7a2-1b83b75dfbbd","prolific","2022-01-17T07:02:34.262Z","2022-01-17T07:03:31.571Z","final",5,5,6,7,7,2,5,2,7,7,6,4,5,7,7,2,7,7,1,6,5,7,6,7,21,"male","au","Australia",14,21,27,27,28,13,50.0,75.0,96.43,96.43,100.0,46.43
"ee0b36cd-0865-48ca-86ec-022db1370890","prolific","2022-01-17T07:02:49.601Z","2022-01-17T07:03:52.513Z","final",7,1,6,7,7,5,1,5,7,7,7,1,1,7,7,5,7,7,7,7,7,1,7,7,50,"female","gb","United Kingdom of Great Britain and Northern Ireland",26,10,21,28,28,18,92.86,35.71,75.0,100.0,100.0,64.29
"726a6539-cf2e-493b-81c6-20df942942f5","prolific","2022-01-17T07:02:55.125Z","2022-01-17T07:05:03.696Z","final",6,2,4,5,4,6,6,4,5,7,7,3,6,5,7,4,5,7,5,6,2,5,7,7,19,"female","us","United States of America",24,20,19,24,25,13,85.71,71.43,67.86,85.71,89.29,46.43
"e741ce28-429e-4a1d-b7b1-0dcc63e7e2c1","prolific","2022-01-17T07:02:56.421Z","2022-01-17T07:05:00.855Z","final",7,5,6,5,6,7,6,3,6,6,6,5,6,5,7,6,7,5,6,6,5,6,7,6,72,"female","gb","United Kingdom of Great Britain and Northern Ireland",27,23,25,22,24,19,96.43,82.14,89.29,78.57,85.71,67.86
"0d627b9c-9e5e-473c-b4e2-0f223a71d7be","prolific","2022-01-17T07:03:11.791Z","2022-01-17T07:04:12.206Z","final",7,2,4,6,6,6,4,2,5,5,6,2,7,7,7,6,6,6,7,6,2,2,7,5,24,"female","gb","United Kingdom of Great Britain and Northern Ireland",27,19,17,24,24,12,96.43,67.86,60.71,85.71,85.71,42.86
"e6faa36d-f767-4fd2-b666-0a2f7bc21e4d","prolific","2022-01-17T07:03:25.514Z","2022-01-17T07:07:07.006Z","final",7,2,7,7,6,5,5,7,7,7,6,7,5,4,6,6,7,7,5,6,7,3,7,7,32,"male","gb","United Kingdom of Great Britain and Northern Ireland",24,18,24,24,26,27,85.71,64.29,85.71,85.71,92.86,96.43
"c593e85e-3d14-4096-a25e-c6a50b0e50d7","prolific","2022-01-17T07:03:33.652Z","2022-01-17T07:04:54.880Z","final",7,1,6,6,6,7,5,1,6,6,6,1,2,6,6,5,6,7,6,5,1,6,7,7,41,,"gb","United Kingdom of Great Britain and Northern Ireland",27,13,24,24,26,8,96.43,46.43,85.71,85.71,92.86,28.57
"4573c4dc-b704-4511-824f-1449912263a2","prolific","2022-01-17T07:03:36.103Z","2022-01-17T07:04:58.120Z","final",7,3,5,7,7,7,7,7,7,7,7,4,4,7,7,4,6,7,7,4,4,7,7,7,33,"female","nz","New Zealand",28,18,25,28,28,19,100.0,64.29,89.29,100.0,100.0,67.86
"cc39c9ef-52b4-4bc3-8700-ec9a73e00935","prolific","2022-01-17T07:03:38.231Z","2022-01-17T07:05:21.846Z","final",7,5,6,6,6,7,5,1,6,6,5,2,5,6,7,6,6,7,6,5,5,7,7,7,26,"female","us","United States of America",27,20,25,23,27,14,96.43,71.43,89.29,82.14,96.43,50.0
"723b3fc5-87ac-432c-b7eb-c6615e11db51","prolific","2022-01-17T07:03:44.304Z","2022-01-17T07:05:30.442Z","final",6,2,6,5,3,7,7,6,6,6,5,5,6,5,2,7,6,5,7,5,6,5,7,3,31,"male","us","United States of America",27,20,23,21,13,24,96.43,71.43,82.14,75.0,46.43,85.71
"bca3233d-e8c7-4e71-a5f3-b558867c76cc","prolific","2022-01-17T07:03:45.825Z","2022-01-17T07:05:14.553Z","final",6,5,6,6,5,7,3,3,2,5,5,1,5,4,7,3,3,6,5,3,2,5,6,6,29,"female","au","Australia",24,16,16,20,24,9,85.71,57.14,57.14,71.43,85.71,32.14
"ea013521-90e3-47e7-94f5-3ca93b198d97","prolific","2022-01-17T07:04:03.389Z","2022-01-17T07:05:34.926Z","final",6,3,7,6,7,7,6,6,3,6,7,7,3,7,7,7,6,7,6,5,5,7,6,7,32,"male","ca","Canada",25,17,23,26,28,25,89.29,60.71,82.14,92.86,100.0,89.29
"75072049-f223-46ed-95bc-706e0fbd528c","prolific","2022-01-17T07:04:13.804Z","2022-01-17T07:05:25.706Z","final",7,5,6,6,6,6,5,2,4,5,6,2,6,7,6,5,6,5,6,6,5,6,7,5,27,"male","gb","United Kingdom of Great Britain and Northern Ireland",26,22,22,24,22,14,92.86,78.57,78.57,85.71,78.57,50.0
"97d9c074-2ef9-4063-91ca-d595651eb108","prolific","2022-01-17T07:04:14.542Z","2022-01-17T07:05:47.795Z","final",7,6,5,5,4,6,7,6,4,6,6,1,7,6,7,2,5,6,7,7,1,3,7,6,52,"male","gb","United Kingdom of Great Britain and Northern Ireland",27,27,17,23,23,10,96.43,96.43,60.71,82.14,82.14,35.71
"3985ca5a-7469-46c1-ba46-b215d29285d2","prolific","2022-01-17T07:04:16.084Z","2022-01-17T07:05:36.366Z","final",3,1,6,6,7,5,1,1,6,5,5,1,2,5,7,3,7,7,2,2,1,2,2,7,38,"female","gb","United Kingdom of Great Britain and Northern Ireland",12,6,21,21,28,6,42.86,21.43,75.0,75.0,100.0,21.43
"bd37ab84-033c-44c2-91ef-1fa268fd67c3","prolific","2022-01-17T07:04:21.542Z","2022-01-17T07:05:25.950Z","final",7,4,7,7,5,7,7,1,7,7,7,1,6,7,7,5,6,7,5,5,5,5,7,7,31,"female","gb","United Kingdom of Great Britain and Northern Ireland",26,22,25,28,26,12,92.86,78.57,89.29,100.0,92.86,42.86
"a2a3f65a-89e7-44c9-a93e-3b38ff670082","prolific","2022-01-17T07:04:24.960Z","2022-01-17T07:05:14.609Z","final",7,3,1,5,4,5,1,1,7,7,6,5,1,5,6,6,7,7,4,1,2,3,4,5,21,"other","us","United States of America",20,6,18,23,22,14,71.43,21.43,64.29,82.14,78.57,50.0
"5de04434-1780-4379-9ec4-4d6c69b8ed35","prolific","2022-01-17T07:04:27.551Z","2022-01-17T07:06:12.792Z","final",6,4,6,5,6,5,6,3,7,6,5,5,3,6,5,6,6,6,5,6,5,6,6,6,59,"female","gb","United Kingdom of Great Britain and Northern Ireland",22,19,25,22,23,19,78.57,67.86,89.29,78.57,82.14,67.86
"b8df1e4d-a516-4ae3-be5d-f19360bb2912","prolific","2022-01-17T07:04:39.722Z","2022-01-17T07:06:31.757Z","final",2,5,6,6,4,6,6,4,7,6,7,5,4,6,4,6,6,5,6,5,3,5,6,6,78,"male","gb","United Kingdom of Great Britain and Northern Ireland",20,20,24,25,19,18,71.43,71.43,85.71,89.29,67.86,64.29
"5f6e308c-2eb2-4ee0-b419-283f79c14f46","prolific","2022-01-17T07:04:49.690Z","2022-01-17T07:06:34.532Z","final",6,4,6,7,4,4,5,1,6,7,6,4,4,5,5,5,6,5,4,4,2,4,5,7,22,"male","gb","United Kingdom of Great Britain and Northern Ireland",19,17,22,25,21,12,67.86,60.71,78.57,89.29,75.0,42.86
"cbc11538-e3c6-4836-94ee-cfdd3279f3c6","prolific","2022-01-17T07:04:54.876Z","2022-01-17T07:06:06.477Z","final",6,5,5,2,5,6,5,3,6,5,5,2,4,6,6,3,6,5,5,4,2,6,6,6,27,"female","au","Australia",23,18,23,18,22,10,82.14,64.29,82.14,64.29,78.57,35.71
"660bf8c0-7890-4bca-abab-4895baca978a","prolific","2022-01-17T07:05:00.058Z","2022-01-17T07:06:21.995Z","final",6,2,7,7,4,6,4,5,7,7,6,4,5,7,5,6,7,4,5,5,5,7,6,7,56,,"au","Australia",23,16,28,27,20,20,82.14,57.14,100.0,96.43,71.43,71.43
"7b86dcee-f1fd-4f10-ae8c-39d6837b50e5","prolific","2022-01-17T07:05:01.292Z","2022-01-17T07:06:37.019Z","final",7,4,5,7,7,7,5,1,7,1,7,3,3,7,7,7,7,4,7,7,4,7,7,7,27,"female","ca","Canada",28,19,26,22,25,15,100.0,67.86,92.86,78.57,89.29,53.57
"1f155e91-7fa4-4e23-b6ef-9c081df3f0fd","prolific","2022-01-17T07:05:04.181Z","2022-01-17T07:06:04.716Z","final",7,4,6,7,7,6,5,6,7,6,7,5,5,7,7,7,7,7,7,7,5,7,7,7,24,"female","gb","United Kingdom of Great Britain and Northern Ireland",27,21,27,27,28,23,96.43,75.0,96.43,96.43,100.0,82.14
"b8b9bdc8-fab7-464a-b51d-bdc7e662553a","prolific","2022-01-17T07:05:04.789Z","2022-01-17T07:06:50.788Z","final",6,4,5,4,3,3,5,1,2,2,3,1,6,3,4,1,2,2,3,7,1,3,7,3,52,"female","gb","United Kingdom of Great Britain and Northern Ireland",19,22,12,12,12,4,67.86,78.57,42.86,42.86,42.86,14.29
"80a2ca90-0b70-47ec-b08f-d67960d052dc","prolific","2022-01-17T07:05:22.210Z","2022-01-17T07:06:32.870Z","final",6,3,6,6,6,4,3,1,6,4,5,4,4,3,6,4,5,6,3,4,2,2,6,7,,,"gb","United Kingdom of Great Britain and Northern Ireland",19,14,19,18,25,11,67.86,50.0,67.86,64.29,89.29,39.29
"f5472d8f-2617-40cc-8cd7-1eecd75f427c","prolific","2022-01-17T07:05:24.215Z","2022-01-17T07:06:34.770Z","final",6,4,6,7,7,6,3,2,6,6,7,4,4,7,7,7,6,7,5,5,4,5,5,7,,,,,22,16,23,27,28,17,78.57,57.14,82.14,96.43,100.0,60.71
"ac3713ce-c633-4aae-b663-72bdd9a19c6b","prolific","2022-01-17T07:05:24.475Z","2022-01-17T07:06:40.428Z","final",5,4,3,5,6,5,5,3,4,7,5,2,6,6,6,4,4,6,4,5,2,4,5,6,31,"female","gb","United Kingdom of Great Britain and Northern Ireland",19,20,15,23,24,11,67.86,71.43,53.57,82.14,85.71,39.29
"2521b9ca-c88c-418b-ad45-da0a1142f029","prolific","2022-01-17T07:05:26.338Z","2022-01-17T07:06:31.659Z","final",6,3,5,6,4,5,6,2,6,6,6,1,6,5,6,7,7,7,6,6,2,6,6,6,62,,,,23,21,24,23,23,12,82.14,75.0,85.71,82.14,82.14,42.86
"e9da60d3-6fc2-4c30-b15b-c9facc57369a","prolific","2022-01-17T07:05:28.534Z","2022-01-17T07:07:54.209Z","final",6,2,6,7,3,6,3,5,5,6,6,5,3,6,6,5,6,6,4,3,5,5,5,6,45,"male","gb","United Kingdom of Great Britain and Northern Ireland",21,11,22,25,21,20,75.0,39.29,78.57,89.29,75.0,71.43
"f18ff5be-5e8e-4082-a45a-12adaeb77a36","prolific","2022-01-17T07:05:37.556Z","2022-01-17T07:07:30.344Z","final",6,5,5,7,4,7,5,4,4,5,3,4,5,3,4,5,7,4,6,5,5,4,4,5,34,"female","gb","United Kingdom of Great Britain and Northern Ireland",23,20,20,18,17,18,82.14,71.43,71.43,64.29,60.71,64.29
"b88775dc-22bc-437a-89db-5244550dd219","prolific","2022-01-17T07:05:39.982Z","2022-01-17T07:07:39.025Z","final",7,4,5,6,6,6,4,5,7,7,6,5,5,6,7,7,7,6,7,2,4,5,6,7,27,"male","ca","Canada",26,15,24,25,26,21,92.86,53.57,85.71,89.29,92.86,75.0
"3b2922e1-a294-4503-b786-ed89365786ae","prolific","2022-01-17T07:05:47.841Z","2022-01-17T07:10:28.155Z","final",6,4,5,5,6,6,5,2,6,6,6,2,5,5,6,6,7,6,5,4,3,4,6,6,33,"male","gb","United Kingdom of Great Britain and Northern Ireland",23,18,22,22,24,13,82.14,64.29,78.57,78.57,85.71,46.43
"a2b28c97-f32d-45bb-a98f-fdf367a211dd","prolific","2022-01-17T07:05:48.941Z","2022-01-17T07:06:49.818Z","final",6,2,6,6,4,5,3,5,6,6,6,4,3,6,5,5,7,5,5,4,4,6,5,6,33,"female","gb","United Kingdom of Great Britain and Northern Ireland",21,12,25,24,20,18,75.0,42.86,89.29,85.71,71.43,64.29
"99f09824-211a-4e44-96d6-c3715a3dca44","prolific","2022-01-17T07:05:52.903Z","2022-01-17T07:07:21.031Z","final",6,5,6,6,6,6,5,1,5,3,3,3,3,5,6,4,6,6,5,5,1,6,7,6,33,"female","gb","United Kingdom of Great Britain and Northern Ireland",24,18,23,17,24,9,85.71,64.29,82.14,60.71,85.71,32.14
"24185218-6563-481e-9c3e-632c79d14e38","prolific","2022-01-17T07:05:55.439Z","2022-01-17T07:07:33.751Z","final",7,5,3,6,4,5,6,1,5,5,6,1,5,5,5,4,5,5,6,5,1,5,6,5,45,"female","gb","United Kingdom of Great Britain and Northern Ireland",24,21,18,22,19,7,85.71,75.0,64.29,78.57,67.86,25.0
"aa4faf3e-bbbb-40b6-8839-7eb83cf845cf","prolific","2022-01-17T07:06:15.544Z","2022-01-17T07:07:45.947Z","final",6,6,5,5,6,7,6,5,5,6,5,3,6,5,6,5,5,5,6,6,3,5,6,6,52,,"gb","United Kingdom of Great Britain and Northern Ireland",25,24,20,21,23,16,89.29,85.71,71.43,75.0,82.14,57.14
"68dedfdc-4c20-4988-a126-ecfe99667145","prolific","2022-01-17T07:06:22.955Z","2022-01-17T07:15:15.553Z","final",7,7,6,7,7,7,7,7,7,7,6,1,7,7,7,7,7,7,6,7,1,7,7,7,23,"female","us","United States of America",27,28,27,27,28,16,96.43,100.0,96.43,96.43,100.0,57.14
"551d8b98-6a3e-49a8-8c96-959ed89e8392","prolific","2022-01-17T07:06:24.755Z","2022-01-17T07:08:13.729Z","final",6,7,5,5,6,6,5,2,5,6,6,5,6,6,6,6,6,5,5,6,5,6,7,6,31,"male","ca","Canada",24,24,22,23,23,18,85.71,85.71,78.57,82.14,82.14,64.29
"340a768f-f4f8-4775-9454-d499fb2ae9f9","prolific","2022-01-17T07:06:40.928Z","2022-01-17T07:08:36.338Z","final",6,5,6,5,4,6,6,1,6,6,6,1,5,6,5,4,7,5,4,4,1,5,7,5,45,,"gb","United Kingdom of Great Britain and Northern Ireland",23,20,24,23,19,7,82.14,71.43,85.71,82.14,67.86,25.0
"ecae0c75-f89b-4fba-bb5a-fae562a2b159","prolific","2022-01-17T07:06:42.568Z","2022-01-17T07:08:51.731Z","final",7,7,7,7,5,7,6,5,7,6,6,4,5,6,2,6,5,3,7,6,5,4,7,4,48,"female","nz","New Zealand",28,24,23,25,14,20,100.0,85.71,82.14,89.29,50.0,71.43
"7ab34c58-0e1f-4680-9d71-c19cd75ecf43","prolific","2022-01-17T07:06:45.194Z","2022-01-17T07:07:48.180Z","final",6,6,7,6,7,6,5,4,6,6,6,5,6,6,6,4,6,6,5,4,5,5,6,6,38,"male","ca","Canada",23,21,24,24,25,18,82.14,75.0,85.71,85.71,89.29,64.29
"0b2d8fa3-4265-4094-bd42-750eb2f51a87","prolific","2022-01-17T07:06:47.109Z","2022-01-17T07:07:52.639Z","final",7,5,5,5,5,6,5,2,5,5,6,3,5,6,5,4,6,5,6,5,2,5,6,6,,"other",,,25,20,21,22,21,11,89.29,71.43,75.0,78.57,75.0,39.29
"47e4cb60-bd06-4343-89eb-91a843adbfff","prolific","2022-01-17T07:06:58.414Z","2022-01-17T07:08:03.872Z","final",7,5,6,7,6,6,6,4,6,7,7,7,5,5,6,6,7,7,7,6,6,7,7,7,47,"female","gb","United Kingdom of Great Britain and Northern Ireland",27,22,26,26,26,23,96.43,78.57,92.86,92.86,92.86,82.14
"74fd8296-4916-49e0-9df0-29a27189616e","prolific","2022-01-17T07:06:59.496Z","2022-01-17T07:09:16.710Z","final",7,6,5,5,5,5,6,2,5,5,5,1,7,5,6,2,7,5,6,5,1,4,6,6,33,"female","gb","United Kingdom of Great Britain and Northern Ireland",24,24,21,20,22,6,85.71,85.71,75.0,71.43,78.57,21.43
"72a5cf2f-c20e-4703-8e95-621670606bad","prolific","2022-01-17T07:07:06.048Z","2022-01-17T07:09:23.201Z","final",7,4,6,7,7,7,5,3,6,7,7,2,5,6,7,7,7,7,7,7,3,6,6,7,27,"male","gb","United Kingdom of Great Britain and Northern Ireland",27,21,25,27,28,15,96.43,75.0,89.29,96.43,100.0,53.57
"97177f1d-7108-4a24-ba01-8d72abd2c0f4","prolific","2022-01-17T07:07:06.347Z","2022-01-17T07:08:12.989Z","final",7,7,7,6,7,7,7,6,7,7,7,5,5,7,6,7,7,6,5,4,5,5,7,7,28,"male","ca","Canada",26,23,26,27,26,23,92.86,82.14,92.86,96.43,92.86,82.14
"0ca835ed-0e41-4fde-ad63-c2480d387c94","prolific","2022-01-17T07:07:10.050Z","2022-01-17T07:08:54.642Z","final",4,4,4,7,7,4,4,4,7,7,7,1,4,7,7,4,7,7,4,1,1,1,4,7,37,"male","nz","New Zealand",16,13,19,28,28,10,57.14,46.43,67.86,100.0,100.0,35.71
"a3c7d017-ad3e-4139-a6bb-c537bd436dda","prolific","2022-01-17T07:07:10.177Z","2022-01-17T07:09:12.523Z","final",7,6,5,7,7,6,7,1,6,7,7,1,6,5,6,5,7,6,6,7,1,5,7,7,64,"female","gb","United Kingdom of Great Britain and Northern Ireland",26,26,23,26,26,8,92.86,92.86,82.14,92.86,92.86,28.57
"54d74459-1f7a-4aff-809c-cbd781cdbb39","prolific","2022-01-17T07:07:15.855Z","2022-01-17T07:08:36.666Z","final",5,4,7,5,4,5,5,5,7,5,6,3,5,5,5,6,7,6,4,5,6,6,7,7,51,,"gb","United Kingdom of Great Britain and Northern Ireland",21,19,27,21,22,20,75.0,67.86,96.43,75.0,78.57,71.43
"8d6ef3fa-8189-4d81-b4b3-cdb8da250d4a","prolific","2022-01-17T07:07:21.574Z","2022-01-17T07:08:31.580Z","final",7,6,6,6,7,6,6,3,6,6,5,3,6,5,6,6,7,6,7,6,5,6,6,7,54,,"gb","United Kingdom of Great Britain and Northern Ireland",26,24,25,22,26,17,92.86,85.71,89.29,78.57,92.86,60.71
"27bf4a45-32df-476b-908c-0c78a021e1d4","prolific","2022-01-17T07:07:22.162Z","2022-01-17T07:09:37.536Z","final",7,6,6,6,7,7,6,2,5,6,6,3,6,5,7,5,5,7,6,7,2,6,7,6,22,"female","gb","United Kingdom of Great Britain and Northern Ireland",27,25,22,23,27,12,96.43,89.29,78.57,82.14,96.43,42.86
"21a9bd0c-8fea-45e1-9977-f8e19bf1179d","prolific","2022-01-17T07:07:24.117Z","2022-01-17T07:08:42.131Z","final",6,3,6,4,5,6,4,4,5,6,5,3,3,6,5,6,5,5,6,5,5,6,7,5,32,,"au","Australia",25,15,22,21,20,18,89.29,53.57,78.57,75.0,71.43,64.29
"ce3d8005-19bb-445e-9d8f-19a99d61857a","prolific","2022-01-17T07:07:29.141Z","2022-01-17T07:09:21.114Z","final",6,6,7,6,7,5,6,5,7,6,7,2,6,7,7,5,5,5,5,5,5,7,5,7,27,"male","gb","United Kingdom of Great Britain and Northern Ireland",21,23,26,26,26,17,75.0,82.14,92.86,92.86,92.86,60.71
"be144529-8e85-4edd-b753-230f13d3533a","prolific","2022-01-17T07:07:34.763Z","2022-01-17T07:08:33.476Z","final",6,5,6,7,6,6,5,3,5,6,6,3,6,7,5,5,6,4,5,5,2,4,6,6,20,"female","au","Australia",23,21,21,26,21,13,82.14,75.0,75.0,92.86,75.0,46.43
